"cluster_id"	"lemma"	"intracluster_fit_percentage"
82	"ὑπέρκειμαι"	34.6
82	"ἄνω"	32.7
82	"γόνυ"	30.8
82	"κοῖλος"	28.8
82	"κατορύσσω"	26.9
82	"ὀπίσω"	25
82	"κάτω"	23.1
82	"στρογγύλος"	21.2
82	"δάκτυλος"	19.2
82	"ἔμπροσθεν"	17.3
82	"διασπείρω"	15.4
82	"χείρ"	13.5
82	"ὀστέον"	11.5
82	"κανών"	9.6
82	"ἀγκών"	7.7
82	"μῦς"	5.8
82	"πούς"	3.8
82	"τένων"	1.9
82	"κυρτός"	0
83	"συγγνωστός"	100
83	"ἐννόημα"	98
83	"παραθέω"	96.1
83	"συγκάθημαι"	94.1
83	"παμπόνηρος"	92.2
83	"προπάσχω"	90.2
83	"προαλής"	88.2
83	"εὐφορέω"	86.3
83	"ἀμάσητος"	84.3
83	"ἐξάδελφος"	82.4
83	"ἐξαρτίζω"	80.4
83	"δορυάλωτος"	78.4
83	"καταπετάννυμι"	76.5
83	"τελωνέω"	74.5
83	"πειρατήριον"	72.5
83	"οἰκητός"	70.6
83	"ἐκφλέγω"	68.6
83	"ἀποπομπή"	66.7
83	"νεογνός"	64.7
83	"μνησίκακος"	62.7
83	"ἄσοφος"	60.8
83	"διανυκτερεύω"	58.8
83	"πετρόβολος"	56.9
83	"προσκληρόω"	54.9
83	"παρορέω"	52.9
83	"αὐθημερινός"	51
83	"δυσνόητος"	49
83	"Μαασαῖος"	47.1
83	"διαβιάζομαι"	45.1
83	"τυμπανίζω"	43.1
83	"ἀταξία"	41.2
83	"συμπαρίστημι"	39.2
83	"γελοιαστής"	37.3
83	"διάγγελος"	35.3
83	"πεντηκονταδύο"	33.3
83	"Ἰεκτάν"	31.4
83	"ἄστεγος"	29.4
83	"λέσχη"	27.5
83	"ἀφειδία"	25.5
83	"Ἄν"	23.5
83	"ἐκλατομέω"	21.6
83	"ἔα"	19.6
83	"Ἰαμίς"	17.6
83	"Κορέ"	15.7
83	"Ἡμάθ"	13.7
83	"Σύ"	11.8
83	"θλαδίας"	9.8
83	"Χαλδαιστί"	7.8
83	"ἰατός"	5.9
83	"συμπατέω"	3.9
83	"θυμώδης"	2
83	"Λάζαρος"	0
84	"ἐπιεικής"	100
84	"φαῦλος"	98
84	"ἀνόητος"	96.1
84	"ἄφρων"	94.1
84	"ἀπαίδευτος"	92.2
84	"πρᾶος"	90.2
84	"τολμηρός"	88.2
84	"ὑβριστής"	86.3
84	"ἀμαθής"	84.3
84	"σπουδαῖος"	82.4
84	"φρόνιμος"	80.4
84	"ὠφέλιμος"	78.4
84	"θρασύς"	76.5
84	"λίαν"	74.5
84	"πονηρός"	72.5
84	"σώφρων"	70.6
84	"ἦθος"	68.6
84	"ἐγκρατής"	66.7
84	"βλαβερός"	64.7
84	"χρηστός"	62.7
84	"ἀκόλαστος"	60.8
84	"αἰσχρός"	58.8
84	"κόσμιος"	56.9
84	"μοχθηρός"	54.9
84	"θαρσαλέος"	52.9
84	"μεγαλόφρων"	51
84	"φιλάνθρωπος"	49
84	"δειλός"	47.1
84	"ἀνδρεῖος"	45.1
84	"ἄγαν"	43.1
84	"ὑπερήφανος"	41.2
84	"ἀναιδής"	39.2
84	"σφόδρα"	37.3
84	"λυπηρός"	35.3
84	"πάνυ"	33.3
84	"συνετός"	31.4
84	"μεγαλόψυχος"	29.4
84	"σοφός"	27.5
84	"διάκειμαι"	25.5
84	"ἐπανόρθωσις"	23.5
84	"μωρός"	21.6
84	"ἰταμός"	19.6
84	"διατίθημι"	17.6
84	"ἡδύς"	15.7
84	"πως"	13.7
84	"κέρδος"	11.8
84	"ὧδε"	9.8
84	"ἀκρατής"	7.8
84	"ἀνάξιος"	5.9
84	"αἱρετός"	3.9
84	"κερδαίνω"	2
84	"φευκτός"	0
85	"ὁλόκληρος"	100
85	"Λακωνικός"	98
85	"περιτίθημι"	96
85	"χλαμύς"	94
85	"φορέω"	92
85	"ἐκδύω"	90
85	"χρηματίζω"	88
85	"περίκειμαι"	86
85	"ἐφοράω"	84
85	"ἔφηβος"	82
85	"ἀμφιέννυμι"	80
85	"περιβάλλω"	78
85	"χρίω"	76
85	"Μηδικός"	74
85	"Περσικός"	72
85	"ἱμάτιον"	70
85	"ἀλείφω"	68
85	"ἑτέρωθεν"	66
85	"ἐκτέμνω"	64
85	"πορφύρεος"	62
85	"στολή"	60
85	"χλαῖνα"	58
85	"περιπόρφυρος"	56
85	"δεσμωτήριον"	54
85	"προσκεφάλαιον"	52
85	"ἐγχρίω"	50
85	"φάτνη"	48
85	"ἐσθής"	46
85	"ἐνδύω"	44
85	"θυμιάω"	42
85	"ὑπόδημα"	40
85	"ταινία"	38
85	"παρακμάζω"	36
85	"ἱμάς"	34
85	"ἐπιδέω"	32
85	"ὑποδέω"	30
85	"ἀριστεύω"	28
85	"κοινολογία"	26
85	"χρῖσμα"	24
85	"κατατείνω"	22
85	"εἱρκτή"	20
85	"ἐπικράτησις"	18
85	"ἀμοιβή"	16
85	"κηδεία"	14
85	"ἕψημα"	12
85	"ὑπάγω"	10
85	"σμάραγδος"	8
85	"κατάγνυμι"	6
85	"ὀθόνιον"	4
85	"μαργαρίτης"	2
85	"νίζω"	0
86	"καταφέρω"	100
86	"περιχέω"	98
86	"καπνός"	95.9
86	"καταδύω"	93.9
86	"δρόσος"	91.8
86	"ἄπλετος"	89.8
86	"χάλαζα"	87.8
86	"κλύδων"	85.7
86	"νέφος"	83.7
86	"σείω"	81.6
86	"χάσμα"	79.6
86	"λάβρος"	77.6
86	"σεισμός"	75.5
86	"σαλεύω"	73.5
86	"δίνη"	71.4
86	"σάλος"	69.4
86	"κῦμα"	67.3
86	"ἐπικλύζω"	65.3
86	"ῥήγνυμι"	63.3
86	"κονιορτός"	61.2
86	"κατηχέω"	59.2
86	"βυθός"	57.1
86	"ὄμβρος"	55.1
86	"ὕω"	53.1
86	"χιών"	51
86	"κεραυνός"	49
86	"ἀχλύς"	46.9
86	"ἀστραπή"	44.9
86	"κατακλύζω"	42.9
86	"ὑετός"	40.8
86	"παχύνω"	38.8
86	"ὁμίχλη"	36.7
86	"κρύσταλλος"	34.7
86	"καταχέω"	32.7
86	"πήγνυμι"	30.6
86	"αὐχμηρός"	28.6
86	"εὐδία"	26.5
86	"χειμάζω"	24.5
86	"ἀτμίς"	22.4
86	"πέλαγος"	20.4
86	"νεφέλη"	18.4
86	"τήκω"	16.3
86	"πόντος"	14.3
86	"βροντή"	12.2
86	"ἐγκόπτω"	10.2
86	"αὐτόματος"	8.2
86	"γαλήνη"	6.1
86	"ἀφορία"	4.1
86	"καταντλέω"	2
86	"συνάλλαγμα"	0
87	"ἀπολείπω"	100
87	"καταλείπω"	98
87	"φυλάσσω"	95.9
87	"τηρέω"	93.9
87	"ὑπολείπω"	91.8
87	"συμβουλεύω"	89.8
87	"ἐφίστημι"	87.8
87	"φύλαξ"	85.7
87	"προστάσσω"	83.7
87	"θαρσέω"	81.6
87	"παραινέω"	79.6
87	"ἀπάγω"	77.6
87	"ὁμολογουμένως"	75.5
87	"θνῄσκω"	73.5
87	"ἀσφαλής"	71.4
87	"ὄντως"	69.4
87	"παρακελεύομαι"	67.3
87	"λείπω"	65.3
87	"μακάριος"	63.3
87	"κελεύω"	61.2
87	"παραγγέλλω"	59.2
87	"παρακαλέω"	57.1
87	"τελευτάω"	55.1
87	"πιστός"	53.1
87	"ἐρῆμος"	51
87	"ζάω"	49
87	"ἀσφάλεια"	46.9
87	"φυλακή"	44.9
87	"ἀποθνῄσκω"	42.9
87	"ἄπιστος"	40.8
87	"ἄγω"	38.8
87	"ἡσυχία"	36.7
87	"ὑπόλοιπος"	34.7
87	"διάδοχος"	32.7
87	"βιόω"	30.6
87	"εὔνους"	28.6
87	"βέβαιος"	26.5
87	"σχολή"	24.5
87	"ἐπίτροπος"	22.4
87	"κληρονόμος"	20.4
87	"βίος"	18.4
87	"θάνατος"	16.3
87	"ἄκυρος"	14.3
87	"συντέλεια"	12.2
87	"ζωή"	10.2
87	"αἰχμάλωτος"	8.2
87	"μνεία"	6.1
87	"διαθήκη"	4.1
87	"αἰώνιος"	2
87	"αἰών"	0
88	"τοιγαροῦν"	100
88	"ἐπιλέγω"	98
88	"διόπερ"	95.9
88	"σπουδάζω"	93.9
88	"ἐκλέγω"	91.8
88	"ἐπιτηδεύω"	89.8
88	"καταλέγω"	87.8
88	"ἐπινοέω"	85.7
88	"ἐθίζω"	83.7
88	"στοχάζομαι"	81.6
88	"μιμέομαι"	79.6
88	"φιλοσοφέω"	77.6
88	"σοφιστής"	75.5
88	"εὐδοκιμέω"	73.5
88	"ἀσκέω"	71.4
88	"ἐπιμέλεια"	69.4
88	"ἐπιτυγχάνω"	67.3
88	"ἐπιμελέομαι"	65.3
88	"ζηλόω"	63.3
88	"ἀγωγή"	61.2
88	"δημιουργός"	59.2
88	"ἐξευρίσκω"	57.1
88	"φιλόσοφος"	55.1
88	"παιδεύω"	53.1
88	"πρέπω"	51
88	"ἄσκησις"	49
88	"παιδεία"	46.9
88	"προνοέω"	44.9
88	"διοίκησις"	42.9
88	"φιλοσοφία"	40.8
88	"διδάσκαλος"	38.8
88	"μάθημα"	36.7
88	"τέχνη"	34.7
88	"δημιουργέω"	32.7
88	"ἐπιτήδευμα"	30.6
88	"πρόνοια"	28.6
88	"ἔμπειρος"	26.5
88	"αἵρεσις"	24.5
88	"τεχνίτης"	22.4
88	"μελέτη"	20.4
88	"ῥήτωρ"	18.4
88	"συγγραφεύς"	16.3
88	"γυμνάζω"	14.3
88	"ἐμπειρία"	12.2
88	"διοικέω"	10.2
88	"ποιητής"	8.2
88	"ἁρμόζω"	6.1
88	"δόγμα"	4.1
88	"πολεμικός"	2
88	"παιδαγωγός"	0
89	"μηνύω"	100
89	"εἰκάζω"	97.9
89	"ἐννοέω"	95.8
89	"συνίημι"	93.8
89	"μήπω"	91.7
89	"κοινωνέω"	89.6
89	"γνωρίζω"	87.5
89	"καταμανθάνω"	85.4
89	"καθοράω"	83.3
89	"θεωρέω"	81.2
89	"διότι"	79.2
89	"κατοράω"	77.1
89	"οὔπω"	75
89	"παρίστημι"	72.9
89	"ἐξετάζω"	70.8
89	"ἐπιγιγνώσκω"	68.8
89	"οὐδέπω"	66.7
89	"ἀντιλαμβάνω"	64.6
89	"μηδέπω"	62.5
89	"ἐμφανίζω"	60.4
89	"θιγγάνω"	58.3
89	"φράζω"	56.2
89	"αἰσθάνομαι"	54.2
89	"μηκέτι"	52.1
89	"προσέχω"	50
89	"συνοράω"	47.9
89	"ἐκτίθημι"	45.8
89	"διαγιγνώσκω"	43.8
89	"μεταλαμβάνω"	41.7
89	"μεταδίδωμι"	39.6
89	"ἅπτω"	37.5
89	"νοέω"	35.4
89	"ἀκρίβεια"	33.3
89	"ἐπιμελής"	31.2
89	"τελειόω"	29.2
89	"ἀκοή"	27.1
89	"τέλειος"	25
89	"ἀτελής"	22.9
89	"ὀρέγω"	20.8
89	"γεύω"	18.8
89	"ἀκριβής"	16.7
89	"νόος"	14.6
89	"ὅρασις"	12.5
89	"μετέχω"	10.4
89	"αἴσθησις"	8.3
89	"ἁφή"	6.2
89	"γεῦσις"	4.2
89	"ὄσφρησις"	2.1
89	"αἰσθητήριον"	0
90	"ὑποτίθημι"	100
90	"ἐλέγχω"	97.9
90	"ψεύδω"	95.7
90	"ἐξελέγχω"	93.6
90	"διαβολή"	91.5
90	"ὑπόνοια"	89.4
90	"συγκατατίθημι"	87.2
90	"συλλογίζομαι"	85.1
90	"ὑπόθεσις"	83
90	"ἀληθής"	80.9
90	"ψεῦδος"	78.7
90	"ἔγκλημα"	76.6
90	"ἀπολογέομαι"	74.5
90	"καθόλου"	72.3
90	"ἀπολύω"	70.2
90	"ἐξαπατάω"	68.1
90	"πρόφασις"	66
90	"κατηγορέω"	63.8
90	"Λυσίας"	61.7
90	"λῆμμα"	59.6
90	"πρόχειρος"	57.4
90	"πρόβλημα"	55.3
90	"ὑπόληψις"	53.2
90	"μαρτυρέω"	51.1
90	"πιστόω"	48.9
90	"κατηγορία"	46.8
90	"ὑποψία"	44.7
90	"πρόδηλος"	42.6
90	"ἀληθεύω"	40.4
90	"ἀπολογία"	38.3
90	"ἄδηλος"	36.2
90	"ψευδής"	34
90	"φαντασία"	31.9
90	"ἀπόδειξις"	29.8
90	"προπετής"	27.7
90	"ἀφορμή"	25.5
90	"μέμψις"	23.4
90	"Καλλισθένης"	21.3
90	"ἐπαγωγή"	19.1
90	"μάρτυς"	17
90	"Χριστιανός"	14.9
90	"ἀπατάω"	12.8
90	"δοξάζω"	10.6
90	"μαρτυρία"	8.5
90	"ἐπικρίνω"	6.4
90	"κριτήριον"	4.3
90	"λινοκαλάμη"	2.1
90	"συλλογισμός"	0
91	"κίων"	100
91	"κλίνη"	97.8
91	"κατάκειμαι"	95.7
91	"τοῖχος"	93.5
91	"καθέζομαι"	91.3
91	"κάθημαι"	89.1
91	"μνῆμα"	87
91	"τάφος"	84.8
91	"ὄροφος"	82.6
91	"κατακλίνω"	80.4
91	"σκηνή"	78.3
91	"δρᾶμα"	76.1
91	"δίφρος"	73.9
91	"σκεῦος"	71.7
91	"καθίζω"	69.6
91	"ἐπιγράφω"	67.4
91	"λίθινος"	65.2
91	"στρῶμα"	63
91	"κρατήρ"	60.9
91	"ξύλινος"	58.7
91	"ἐπιγραφή"	56.5
91	"παρόμοιος"	54.3
91	"σιδήρεος"	52.2
91	"ὑπερμεγέθης"	50
91	"φιάλη"	47.8
91	"μαρτύριον"	45.7
91	"κιβωτός"	43.5
91	"θηλυκός"	41.3
91	"ὑποκριτής"	39.1
91	"ποτήριον"	37
91	"ἅλυσις"	34.8
91	"χρύσεος"	32.6
91	"ἐκπίνω"	30.4
91	"θύρα"	28.3
91	"πρόθυρον"	26.1
91	"ὕπτιος"	23.9
91	"νόμισμα"	21.7
91	"ἀργύρεος"	19.6
91	"θρόνος"	17.4
91	"κάδος"	15.2
91	"μνημεῖον"	13
91	"πρηνής"	10.9
91	"μεταμορφόω"	8.7
91	"ὁμοίωμα"	6.5
91	"στήλη"	4.3
91	"ἀρσενικός"	2.2
91	"τοπάζιον"	0
92	"Ῥεβέκκα"	100
92	"Ἀμασίας"	97.8
92	"Ἀστυάγης"	95.7
92	"μερίς"	93.5
92	"Ἀβιμέλεχ"	91.3
92	"Βακχίδης"	89.1
92	"σύζυγος"	87
92	"μαθητεύω"	84.8
92	"Ναθαναήλ"	82.6
92	"Σήθ"	80.4
92	"Ἀσκαλωνίτης"	78.3
92	"Ἐνώχ"	76.1
92	"Ἰσμαήλ"	73.9
92	"ἀκουστής"	71.7
92	"κληρονομία"	69.6
92	"φιλόστοργος"	67.4
92	"Βαρούχ"	65.2
92	"Χάμ"	63
92	"εἰκοσιπέντε"	60.9
92	"Ἀρταξέρξης"	58.7
92	"Πιλᾶτος"	56.5
92	"ὄλυρα"	54.3
92	"ἀρχιστράτηγος"	52.2
92	"σκῆπτρον"	50
92	"Σήμ"	47.8
92	"Ἰακώβ"	45.7
92	"ἀρχάγγελος"	43.5
92	"εὐαρεστέω"	41.3
92	"Ἰσαάκ"	39.1
92	"Μελχόλ"	37
92	"Κανδάκη"	34.8
92	"Ἁβραάμ"	32.6
92	"Ἐδώμ"	30.4
92	"Ἰωανάν"	28.3
92	"ὅριον"	26.1
92	"Σάρα"	23.9
92	"Χαναάν"	21.7
92	"Ἰάφεθ"	19.6
92	"διάδημα"	17.4
92	"Μιχαήλ"	15.2
92	"Μαχίρ"	13
92	"Ἡσαῦ"	10.9
92	"κτίσις"	8.7
92	"πρωτότοκος"	6.5
92	"Ἀβραάμ"	4.3
92	"Νῶε"	2.2
92	"σχοίνισμα"	0
93	"θεραπεύω"	100
93	"κάμνω"	97.8
93	"χρήσιμος"	95.7
93	"θεραπεία"	93.5
93	"χάριν"	91.3
93	"παρασκευάζω"	89.1
93	"ἐπιτήδειος"	87
93	"ἱκανός"	84.8
93	"νοσέω"	82.6
93	"ἀναγκαῖος"	80.4
93	"ἑτοῖμος"	78.3
93	"ὠφελέω"	76.1
93	"μέτριος"	73.9
93	"ὠφέλεια"	71.7
93	"ἴασις"	69.6
93	"παρέχω"	67.4
93	"βλάπτω"	65.2
93	"χρεία"	63
93	"ὀνίνημι"	60.9
93	"ἕνεκα"	58.7
93	"ἰάομαι"	56.5
93	"χρῆσις"	54.3
93	"πρόσφατος"	52.2
93	"χράω"	50
93	"βλάβη"	47.8
93	"παρασκευή"	45.7
93	"βοήθημα"	43.5
93	"κακοήθης"	41.3
93	"ἰατρός"	39.1
93	"ὑγιαίνω"	37
93	"εὕρεσις"	34.8
93	"τραῦμα"	32.6
93	"παράδειγμα"	30.4
93	"σκοπός"	28.3
93	"νόσος"	26.1
93	"ἴαμα"	23.9
93	"ὑγεία"	21.7
93	"ἔνδειξις"	19.6
93	"τεκμήριον"	17.4
93	"φλεγμαίνω"	15.2
93	"ὑγίεια"	13
93	"σκευάζω"	10.9
93	"κολλάω"	8.7
93	"φάρμακον"	6.5
93	"ἕλκος"	4.3
93	"φλεγμονή"	2.2
93	"εὐεξία"	0
94	"νουθέτησις"	100
94	"ἔνοπλος"	97.8
94	"γαλεάγρα"	95.6
94	"Αἰλάμ"	93.3
94	"Βαιθήλ"	91.1
94	"Μαλλός"	88.9
94	"τάρταρος"	86.7
94	"Ιακωβ"	84.4
94	"Ἐλισαφάν"	82.2
94	"ἐκβράζω"	80
94	"διαβιβάζω"	77.8
94	"Γαί"	75.6
94	"Ἰωακίμ"	73.3
94	"Ἰάμνεία"	71.1
94	"διαμερισμός"	68.9
94	"μυξωτῆρες"	66.7
94	"συνεπακολουθέω"	64.4
94	"Δεβλαθά"	62.2
94	"προσεκκαίω"	60
94	"ἀπάντησις"	57.8
94	"πανηγυρισμός"	55.6
94	"αἶνος"	53.3
94	"διαπεράω"	51.1
94	"βάμμα"	48.9
94	"Γαβαών"	46.7
94	"Μακηδά"	44.4
94	"ἐμβατεύω"	42.2
94	"ἡμιθανής"	40
94	"θυία"	37.8
94	"Ἀμών"	35.6
94	"Ἰτουραῖος"	33.3
94	"ἀπαντή"	31.1
94	"ἐμπτύω"	28.9
94	"ἀποικισμός"	26.7
94	"Κολοσσαί"	24.4
94	"εὐμελής"	22.2
94	"καταρτίζω"	20
94	"Σηείρ"	17.8
94	"Ἀστίς"	15.6
94	"Δεββώρα"	13.3
94	"συνάντησις"	11.1
94	"Γοδολίας"	8.9
94	"ἐμβάπτω"	6.7
94	"Βαρναβᾶς"	4.4
94	"υἱοθεσία"	2.2
94	"ὑποκάτωθεν"	0
95	"κακοῦργος"	100
95	"πάνουργος"	97.8
95	"ἀλαζών"	95.6
95	"Ἐπικούρειος"	93.3
95	"πανοῦργος"	91.1
95	"πανουργία"	88.9
95	"σῦριγξ"	86.7
95	"ἀνδροφόνος"	84.4
95	"Πάν"	82.2
95	"ἐπιστήμων"	80
95	"αὐλητής"	77.8
95	"ἀρχιτέκτων"	75.6
95	"φιλάργυρος"	73.3
95	"παλαίω"	71.1
95	"κιθάρα"	68.9
95	"ἀλληγορέω"	66.7
95	"αὐλός"	64.4
95	"κιθαρῳδός"	62.2
95	"μέταλλον"	60
95	"ἐργασία"	57.8
95	"γόης"	55.6
95	"ὀρχέομαι"	53.3
95	"τέκτων"	51.1
95	"Κράτης"	48.9
95	"γραφικός"	46.7
95	"εὐημερέω"	44.4
95	"χαλκεύς"	42.2
95	"γραμματικός"	40
95	"κολοκύνθη"	37.8
95	"χαλκεύω"	35.6
95	"σύνδειπνος"	33.3
95	"καπηλεύω"	31.1
95	"μουσικός"	28.9
95	"κυνικός"	26.7
95	"νοσερός"	24.4
95	"αὐλέω"	22.2
95	"οἰκοδόμος"	20
95	"ἀνακρίνω"	17.8
95	"ἀγράμματος"	15.6
95	"κύμβαλον"	13.3
95	"ἐπιχείρημα"	11.1
95	"ἐνθύμημα"	8.9
95	"περιπατέω"	6.7
95	"Τρύφων"	4.4
95	"τύμπανος"	2.2
95	"κιθαρίζω"	0
96	"ἀκόλουθος"	100
96	"μνημονεύω"	97.8
96	"νυνί"	95.6
96	"διεξέρχομαι"	93.3
96	"προλέγω"	91.1
96	"δηλόω"	88.9
96	"ἐπιδείκνυμι"	86.7
96	"ἀναμιμνῄσκω"	84.4
96	"ἐξηγέομαι"	82.2
96	"μιμνῄσκω"	80
96	"ὑπομιμνῄσκω"	77.8
96	"παραλείπω"	75.6
96	"διέρχομαι"	73.3
96	"ἐνδείκνυμι"	71.1
96	"ἀρκέω"	68.9
96	"συγγράφω"	66.7
96	"ἐξήγησις"	64.4
96	"πρόκειμαι"	62.2
96	"ἑξῆς"	60
96	"προτίθημι"	57.8
96	"βιβλίον"	55.6
96	"σαφής"	53.3
96	"ἀναγιγνώσκω"	51.1
96	"γράφω"	48.9
96	"ἀκολουθέω"	46.7
96	"ἐπιφέρω"	44.4
96	"κεφάλαιος"	42.2
96	"ἕπομαι"	40
96	"προγράφω"	37.8
96	"διδασκαλία"	35.6
96	"ἀναγράφω"	33.3
96	"σύντομος"	31.1
96	"γράμμα"	28.9
96	"ἑρμηνεύω"	26.7
96	"ἱστορία"	24.4
96	"καθώς"	22.2
96	"πραγματεία"	20
96	"ἱστορέω"	17.8
96	"ἐνίστημι"	15.6
96	"ὑπόμνημα"	13.3
96	"ἀφορισμός"	11.1
96	"βίβλος"	8.9
96	"εὐαγγέλιον"	6.7
96	"ἐπιστολή"	4.4
96	"συμμετρία"	2.2
96	"μέθοδος"	0
97	"Ἔφεσος"	100
97	"Κύπρος"	97.7
97	"Ἀλεξάνδρεια"	95.5
97	"Κόρινθος"	93.2
97	"Λιβύη"	90.9
97	"ἀπαίρω"	88.6
97	"Ῥόδος"	86.4
97	"Κυρήνη"	84.1
97	"Μακεδονία"	81.8
97	"Κρήτη"	79.5
97	"Κιλικία"	77.3
97	"διαπλέω"	75
97	"Φρυγία"	72.7
97	"Πόντος"	70.5
97	"Ἀθῆναι"	68.2
97	"Μίλητος"	65.9
97	"Περσίς"	63.6
97	"στέλλω"	61.4
97	"Καρία"	59.1
97	"Αἰθιοπία"	56.8
97	"Ἰταλία"	54.5
97	"Μηδία"	52.3
97	"Σάμος"	50
97	"Συρία"	47.7
97	"Κῶς"	45.5
97	"Καππαδοκία"	43.2
97	"Λυκία"	40.9
97	"Σοῦσα"	38.6
97	"Δῆλος"	36.4
97	"Σικυών"	34.1
97	"Χίος"	31.8
97	"Καρχηδών"	29.5
97	"Παμφυλία"	27.3
97	"Σαλαμίς"	25
97	"Ἀσία"	22.7
97	"Ἐκβάτανα"	20.5
97	"Βιθυνία"	18.2
97	"Φοινίκη"	15.9
97	"Ἀρμενία"	13.6
97	"Σαρδώ"	11.4
97	"ἀποικία"	9.1
97	"Ἀραβία"	6.8
97	"Λυδία"	4.5
97	"Ἰνδικός"	2.3
97	"Κοίλη"	0
98	"φονεύω"	100
98	"ἀπώλεια"	97.7
98	"ἐλεεινός"	95.3
98	"κτείνω"	93
98	"βασανίζω"	90.7
98	"ἄθλιος"	88.4
98	"ἐπίβουλος"	86
98	"δείλαιος"	83.7
98	"οἰκτρός"	81.4
98	"βάσανος"	79.1
98	"ἀλιτήριος"	76.7
98	"ὄλεθρος"	74.4
98	"ἀσεβής"	72.1
98	"ἀποσφάζω"	69.8
98	"μοιχός"	67.4
98	"ἄθεος"	65.1
98	"σφαγή"	62.8
98	"ἀνόσιος"	60.5
98	"ἀχρεῖος"	58.1
98	"ἁρπάζω"	55.8
98	"κατασφάζω"	53.5
98	"ἀποκτείνω"	51.2
98	"ἀναιρέω"	48.8
98	"μιαρός"	46.5
98	"μοιχεία"	44.2
98	"ἄνομος"	41.9
98	"κλοπή"	39.5
98	"ἀνίατος"	37.2
98	"ἀχάριστος"	34.9
98	"κλέπτω"	32.6
98	"ἄνανδρος"	30.2
98	"ταλαίπωρος"	27.9
98	"φόνος"	25.6
98	"σχέτλιος"	23.3
98	"ἁμαρτωλός"	20.9
98	"αἰκίζω"	18.6
98	"αἰκία"	16.3
98	"ἀκαθαρσία"	14
98	"τάλας"	11.6
98	"μοιχεύω"	9.3
98	"πορνεία"	7
98	"οἴμοι"	4.7
98	"πεῖρα"	2.3
98	"πολυπλασιάζω"	0
99	"λαός"	100
99	"ἱερεύς"	97.7
99	"ἰδού"	95.3
99	"πρόσταγμα"	93
99	"πατάσσω"	90.7
99	"παντοκράτωρ"	88.4
99	"ἁγιάζω"	86
99	"ἐναντίον"	83.7
99	"ὑμνέω"	81.4
99	"ἐντέλλω"	79.1
99	"ἀλλόφυλος"	76.7
99	"Ἰωσήφ"	74.4
99	"ἅγιος"	72.1
99	"κρίμα"	69.8
99	"Ἰσραήλ"	67.4
99	"ἐξομολογέομαι"	65.1
99	"καθαρίζω"	62.8
99	"αἰνέω"	60.5
99	"Λευίτης"	58.1
99	"Μωϋσῆς"	55.8
99	"Δαυίδ"	53.5
99	"εὐλογέω"	51.2
99	"ἐντολή"	48.8
99	"σάββατον"	46.5
99	"Σολομών"	44.2
99	"Σαμουήλ"	41.9
99	"ἐξιλάσκομαι"	39.5
99	"σαβαώθ"	37.2
99	"δικαίωμα"	34.9
99	"Σαῦλος"	32.6
99	"Ἀαρών"	30.2
99	"Ἰούδας"	27.9
99	"ἀνάπαυσις"	25.6
99	"ἐνώπιον"	23.3
99	"προσευχή"	20.9
99	"προσεύχομαι"	18.6
99	"βδέλυγμα"	16.3
99	"ἐκζητέω"	14
99	"Σαύλιος"	11.6
99	"Φαραώ"	9.3
99	"Μαρία"	7
99	"εὐλογητός"	4.7
99	"ἔναντι"	2.3
99	"ὑπερυψόω"	0
100	"φαντάζω"	100
100	"μίμημα"	97.6
100	"τύπος"	95.2
100	"εἴδωλον"	92.9
100	"οὐράνιος"	90.5
100	"ὄναρ"	88.1
100	"ἄμορφος"	85.7
100	"κάτοπτρον"	83.3
100	"ἀόρατος"	81
100	"ὄνειρος"	78.6
100	"ὁρατός"	76.2
100	"ὅραμα"	73.8
100	"μορφόω"	71.4
100	"ἐνύπνιον"	69
100	"σκοτεινός"	66.7
100	"ἀνακαλύπτω"	64.3
100	"προσκυνέω"	61.9
100	"φάντασμα"	59.5
100	"σκιά"	57.1
100	"ἀναβλέπω"	54.8
100	"ἀνακύπτω"	52.4
100	"νοητός"	50
100	"ἄφθαρτος"	47.6
100	"ἀίδιος"	45.2
100	"ἀκίνητος"	42.9
100	"κόσμος"	40.5
100	"τυφλός"	38.1
100	"ἀπόκρυφος"	35.7
100	"κτήτωρ"	33.3
100	"οὐρανός"	31
100	"βρῶσις"	28.6
100	"παράδεισος"	26.2
100	"χωλός"	23.8
100	"κωφός"	21.4
100	"θησαυρός"	19
100	"ἄτομος"	16.7
100	"ἐπουράνιος"	14.3
100	"φθαρτός"	11.9
100	"λατρεύω"	9.5
100	"Λουκᾶς"	7.1
100	"ἀμερής"	4.8
100	"καταβολή"	2.4
100	"προορίζω"	0
101	"κιχράω"	100
101	"Σαφάτ"	97.6
101	"Ἰωναδάβ"	95.1
101	"σμῆγμα"	92.7
101	"Τιμαῖος"	90.2
101	"Ἀσάφ"	87.8
101	"Φινεές"	85.4
101	"Ρουβήν"	82.9
101	"Σαλώμ"	80.5
101	"Ναυή"	78
101	"στολισμός"	75.6
101	"περινίζω"	73.2
101	"Χέτ"	70.7
101	"παθητός"	68.3
101	"Ζαμβρί"	65.9
101	"Σαραίας"	63.4
101	"χειρόγραφον"	61
101	"Ἑλιάβ"	58.5
101	"ἀρχιερατικός"	56.1
101	"Αζαρια"	53.7
101	"Ἡσαΐας"	51.2
101	"Χελκιος"	48.8
101	"Ἀμώς"	46.3
101	"Μοσολλάμ"	43.9
101	"Ἰωβήλ"	41.5
101	"Δαθάν"	39
